Time,Sol,Earth,Jupiter,Mars,Mercury,Neptune,Pluto,Saturn,Uranus,Venus
2439254.5,JPLE DATA NOT AVAILABLE,0.06506951557,0.0007111894318,0.01735952612,1.120453407,0.002368910297,0.001091677805,0.0006934211207,0.0005349137128,0.2680670912
2439255.5,JPLE DATA NOT AVAILABLE,0.0663797601,0.0007176193998,0.01761547263,1.12694499,0.002427501332,0.001096228428,0.0006935491636,0.0005337776826,0.2735577827
2439256.5,JPLE DATA NOT AVAILABLE,0.06771081028,0.0007243621037,0.01787385735,1.132967987,0.002444787803,0.001097814817,0.000705213376,0.0005326332166,0.2791072387
2439257.5,JPLE DATA NOT AVAILABLE,0.06906185807,0.0007315740031,0.01813464694,1.138473317,0.002428984975,0.001107389292,0.0007047224636,0.0005543525311,0.2847125118
2439258.5,JPLE DATA NOT AVAILABLE,0.07043316569,0.0007379803958,0.01839866085,1.143408339,0.002446303628,0.001072556106,0.0007157098038,0.0005531583305,0.2903739891
2439259.5,JPLE DATA NOT AVAILABLE,0.07182611339,0.0007439935292,0.01866594369,1.147716465,0.002504862793,0.001092818852,0.000714553786,0.0005519688748,0.2960908717
2439260.5,JPLE DATA NOT AVAILABLE,0.07324096428,0.0007502417528,0.0189357375,1.151337107,0.002522288359,0.001148482496,0.0007248263654,0.0005507709719,0.3018635402
2439261.5,JPLE DATA NOT AVAILABLE,0.07467681193,0.0007557778552,0.01920805474,1.154219087,0.002506419569,0.001155594349,0.0007229650276,0.0005495878406,0.3076888407
2439262.5,JPLE DATA NOT AVAILABLE,0.07613385645,0.0007622464468,0.01948370337,1.156267782,0.002565030216,0.001164268354,0.0007325243424,0.0005704320456,0.3135695705
2439263.5,JPLE DATA NOT AVAILABLE,0.07761344285,0.0007687962545,0.01976275134,1.157430114,0.002582382111,0.001122234922,0.0007417853065,0.00056926881,0.3195024935
2439264.5,JPLE DATA NOT AVAILABLE,0.07911574797,0.0007758844288,0.02004436903,1.157636442,0.002566601068,0.001129296849,0.0007388384507,0.0005906412089,0.3254879996
2439265.5,JPLE DATA NOT AVAILABLE,0.08063972576,0.0007819234608,0.02032859216,1.156817854,0.002583992368,0.001148256379,0.0007474344472,0.0005894029352,0.33152518
2439266.5,JPLE DATA NOT AVAILABLE,0.08218544464,0.000787557674,0.02061629369,1.154907431,0.002642580769,0.001161818416,0.0007438297548,0.000588171181,0.3376144643
2439267.5,JPLE DATA NOT AVAILABLE,0.08375292195,0.0007933886485,0.02090663719,1.151842605,0.002626886946,0.001221909789,0.0007518038019,0.0005869289086,0.3437525875
2439268.5,JPLE DATA NOT AVAILABLE,0.08534332906,0.0007985467857,0.02120048618,1.147567333,0.002644210109,0.001225554371,0.0007595268327,0.0005856768463,0.3499422594
2439269.5,JPLE DATA NOT AVAILABLE,0.08695414697,0.0008047406366,0.02149790532,1.142034349,0.002661717343,0.001183078918,0.0007549357268,0.0005844321462,0.3561802338
2439270.5,JPLE DATA NOT AVAILABLE,0.08858642143,0.0008111498797,0.02179708763,1.135207999,0.002687234534,0.001194669367,0.0007736826341,0.0006062928035,0.3624655977
2439271.5,JPLE DATA NOT AVAILABLE,0.09023994379,0.0008179674972,0.02210078493,1.127066481,0.002704511626,0.001205246456,0.0007685275027,0.0006265968964,0.3687999216
2439272.5,JPLE DATA NOT AVAILABLE,0.09191446956,0.0008248778805,0.0224072067,1.117603439,0.002721970066,0.00122628176,0.0007749397452,0.0006253117838,0.3751798359
2439273.5,JPLE DATA NOT AVAILABLE,0.09360973125,0.0008310989432,0.02271632337,1.106830038,0.00278058116,0.001237648188,0.0007810965841,0.0006240158622,0.3816069049
2439274.5,JPLE DATA NOT AVAILABLE,0.09532545551,0.0008374428882,0.02302908235,1.09477479,0.002764894507,0.001243620959,0.0007866003224,0.0006227298999,0.3880777365
2439275.5,JPLE DATA NOT AVAILABLE,0.09706137902,0.0008432285997,0.02334554321,1.081484506,0.002782289779,0.001252319199,0.000791994602,0.0006214360284,0.3945939184
